515.9263189831543,168.0638910003662
515.6854137562893,171.65044336787224
518.7862869856976,175.5673948158419
518.3415310784911,178.3008344546509
517.2444965588855,181.4172896578884
521.4370057114112,184.13256002448915
525.2079174264525,187.3200982229614
530.133841486988,187.91075566469195
534.4678189902592,185.86254246420384
538.8972372734986,183.94287061473727
543.2223024676548,184.8137963622743
546.3849948919802,180.98186166568462
550.9515390782547,182.43324142810823
554.8878775485753,185.5134834142399
559.6794373456042,186.75880519567016
564.1540664404869,188.43523899612433
567.6201013386536,190.67490139903072
571.0179310662842,193.2001041296387
567.9597333646012,196.92177912178045
571.3914371363076,200.2386868826354
573.9942568507875,204.48120391912877
576.2373899863537,208.9256076772821
578.6382053634454,213.23900373802664
578.9446114418413,218.23216161155705
579.7946429644913,223.12563846252442
581.973017089844,227.59183197265628
582.5810494531252,231.9167705859375
584.4726472702704,236.53020363205377
586.7760422859718,240.94981716145514
586.5258009293273,243.43878468136788
582.9941668786431,241.4754977207994
581.0254310655976,245.47413326602933
579.1617358817805,249.97384011893507
579.7197475248911,254.50289184911722
577.7924651110008,258.47320689681766
582.4037746392062,260.1459929748201
585.5358363661604,258.9825959368977
586.20568834404,254.10069125080102
587.9445864275999,249.49051109828227
589.5251862475969,251.76590511215204
590.8314540734991,255.4025306277716
593.1744133432009,258.0500615368652
589.7374672199954,260.40114655790865
594.4895162636456,261.8324279828316
598.352650148387,264.3573330866909
600.6906216553737,268.58313054890755
597.8837953820052,271.8352071019358
593.6583283385706,271.07562110280037
589.5034129574361,268.33332602538474
584.7103781672366,267.8952414271028
581.635036440592,271.2191560871268
585.527643232422,274.08791281005864
590.4601565571834,274.90940901810563
594.7126004535295,276.71709368793495
599.1679508837509,277.5381641297913
599.9611075579645,280.1698582972384
600.4609757991535,284.53324007743663
601.4595646643068,289.41086827804565
597.6404396875,290.19915437500003
597.5761150033898,294.60557227388506
597.2141838458468,298.3296731251129
600.128636399231,302.3869458157349
602.449330269366,306.5327822579087
601.7910034645943,309.9731585095049
597.0987841932941,308.2560662062394
592.6602944763184,306.0429927492524
587.8189939728333,304.8551910428048
584.0904306431486,306.92651399011146
588.5737779600298,308.884932323462
593.4576366071618,310.0128133554352
594.2795027757837,311.37819089096246
589.2950681796599,311.21792933701045
585.7224400832224,313.88227106352815
590.2165315727043,315.9095772177315
589.3030057165528,318.5042731555175
587.3859962971878,321.32056318548206
591.9038753592796,323.4324578009048
590.6459269723177,326.06249105610846
589.8757469438638,328.46180867112395
593.2725252776052,332.08621610624317
595.7379313120271,336.42473216659545
595.6171609545751,339.1929967155113
600.0013244138671,336.809124021551
604.2006008027203,338.31500983468413
601.6984051757163,341.93952051595346
597.2374194000197,344.1338855016861
593.2797979486467,345.4006363514411
595.8578107141268,349.68542125244045
599.0708104442944,353.41758906841034
603.4741958840657,355.7296361222302
605.2897678104061,359.8785716608864
606.8264634008766,364.4582103912329
606.8049219681693,369.1572948522281
610.9590391678524,371.3381247877502
613.8820037703769,375.32311860341247
618.4157641206501,377.1189749091148
622.8866141970282,378.8675573821669
627.0724953447245,381.57614407734866
630.9562125273133,381.26593741302486
633.1823578014755,377.28746991519927
636.2004627939266,373.32996364300425
638.5302000724141,369.42823339727516
638.5496539012352,365.81910130112277
635.9664867321158,361.659411011238
638.6941896816909,357.5163960433793
641.6848765286255,353.5696420791626
643.0524221719884,348.78027393967625
642.2641933478229,343.96493941873246
645.8595773693537,340.84384977472234
647.0094569754863,335.97332905971166
649.5512133506587,332.7057894163179
653.6570072205703,329.8371669541245
656.4279654631042,325.95156425880424
658.3738362779236,322.2694089682006
660.9127834774781,326.3920839617919
664.3349550375988,325.6591525328636
666.307167435303,323.3603275982666
669.8333274702456,321.27402425811766
672.84039843387,317.2714204941219
675.7412657098773,313.2097809832001
678.6322093053057,309.14846128527165
679.924716818967,304.3271702169991
682.1109659932185,300.48633090047844
685.9354082225218,303.47142444452044
690.9235005718997,303.46612498168946
695.5962111459609,301.72894387199483
699.8717329695014,299.16200121860624
704.331955439426,296.925942457363
708.7380637500003,294.5709081250001
712.8204789695837,291.8854288276864
714.9890940751869,287.67347381848356
719.03790704834,284.75730472259534
722.1950260466292,280.9958668255139
723.3240485297707,278.812752221349
718.3441964445499,278.52454212474834
714.3364865513065,275.81480112164206
709.4682983924107,276.813990072651
705.1908586624779,279.26668093681536
700.2708973948613,280.19851883931284
697.9934090499881,279.1606592648697
702.5145949867633,277.01692893064023
699.6320699693929,276.3532738616439
694.6441814568427,276.03514706043364
695.2313061718753,272.07159572265624
699.9431795176056,270.4176692038161
697.9891724096683,267.0350078710938
700.3321198748783,262.9954751309204
700.4291142686657,258.0199044439697
703.8465781013698,258.50930046370047
708.287242163153,260.78982668024065
712.4070691887608,263.6100367996812
714.1526288654252,261.6641614407283
716.1096236720385,263.80786812865415
717.3898858916774,268.6347259696369
718.6415810142978,273.4657310927373
721.7962429446902,272.6806698265767
724.4726906796648,275.44409137788773
725.4917883198273,272.1410073110213
726.2350649929813,267.20506295234685
726.231423824335,262.216205083039
724.503862426758,262.03195076904296
719.9149286600497,262.4707775448608
719.1575803321739,259.29054773360843
723.2819177965525,256.4923455082655
724.5442591129998,254.68539189761398
719.5465562258581,254.8318604513359
717.6119115625004,251.62636390625
715.3798897089545,247.6043864849842
711.1483746316532,248.40040026397705
707.1043452738365,246.3660804074514
710.4665975337616,243.44560134358454
714.3048807730314,241.87288295410391
712.1415636707923,239.202523940271
707.8429227170566,241.7277108919966
703.6027923042096,241.0309497796016
704.8735128125004,238.72905859375
709.7844565419296,237.80202103230954
709.2705396648984,234.10891948480605
704.2758441366581,234.01642147583007
708.3525489519884,232.89876081514834
711.5718416222146,229.26248206038474
713.3199224707035,226.2688789321899
717.5323503877953,224.5934501729333
721.5608938311822,225.72510335508463
719.2272850784116,227.661975535984
719.8604218644921,229.91141527144907
724.0619054502714,232.6279740558022
727.9526257793717,234.89350532298084
727.4950544064037,230.32103472944493
731.1400044961933,228.16961499500272
732.0605015720275,223.44366241885183
727.4007009796146,221.70394188537594
722.6063895122912,220.34002333133694
722.5012877541361,218.592897112773
723.3622537268452,214.99487036495205
727.3192826050066,214.00688449313947
728.1369366625597,217.3802664388179
731.2424850804381,219.992820744349
733.038737346573,218.07457251224508
737.4351107167531,217.21603217909808
737.0999519147492,213.36606591846459
732.417100843129,213.11536157808135
730.0358965330888,208.77806183506007
726.8691173608888,205.1878770258724
729.1258996637466,203.91051962224356
728.7991427715709,200.10445472843875
731.3144355892613,198.63801237196913
734.6523644140627,202.36238384521474
736.0687185017257,200.06045426852202
735.9746882896425,195.08372351432791
732.9115569624854,191.52411410342685
732.1916313996055,189.25979177244125
736.6880000669958,187.09959787273874
735.3855814062501,183.9614137499999
731.7818985476687,180.57468963470453
729.5385653567508,177.11852778717034
729.4156518703464,173.4772698499762
734.3628500525573,174.10595411627762
739.2471551989081,175.11141545647612
743.0178140815344,174.68779321676726
743.4163331509116,169.70551460964197
746.4035858042231,167.2480075697231
742.3277519933895,164.64154825279704
737.7920265797761,163.76755706037991
735.1604986968109,159.80543070732648
740.0291989088028,159.293198543289
743.1206865057966,157.82039098031336
739.6935610023119,154.52457425643914
735.4125228051915,152.30910831819048
732.1621437924482,156.1012913212966
731.316795361221,154.3849794799756
732.2582629526045,149.49028442293158
733.2853626534273,144.62654755835524
733.4061540174571,139.6579520239412
733.5812418339912,135.3141390589743
738.1273532474021,133.54084999999992
740.2099331008437,130.23121775825493
742.2057312500003,125.90599531249991
740.1656238189317,121.92976557238569
741.5606100027469,117.16307934997549
744.9938686740593,114.22110975442877
748.959163940827,112.05191036454667
749.0447922294716,107.17634588005534
744.7235749003995,105.80404748255737
740.2456165689997,107.07134268703211
737.5304010682348,111.26799294554701
738.0954691344624,108.33534816246163
739.432126329948,103.59142070516934
742.2874742182926,102.61937960914602
747.1297052514128,103.61611545222989
752.1049036209492,103.20746234792699
756.0289844839482,100.41856291778554
755.7484838290553,96.53369386385334
751.7602849414068,93.6919467343749
747.1742550680201,95.07147411845995
743.225322883578,92.08574782726595
738.7893711074404,92.20649270174302
737.5503353348855,93.3822264415435
742.3646653277506,92.014484628065
747.1685765177112,90.62857121104608
751.9233988864933,90.53874431489356
756.1458552040707,92.5108472230757
760.620499863153,90.32527650425091
764.0673330408292,86.70874874850549
765.2812160028844,82.37845296406545
765.1563813337998,80.82169351458016
769.335246387351,78.11413488541434
771.9358537622074,73.98203926831044
774.2251173437504,69.9528977480468
